Year,Type,Source,Text,Polarity,Subjectivity
2006,SPOK,"CNN_Cooper
",. (END-VIDEO-CLIP) COOPER: One group of minutemen stepping up their efforts to keep illegal immigrants out with a fence -- a fence they're building on their own and want,0.04999999999999999,0.75
2006,SPOK,"CNN_Cooper
",they're filling the gaps -- saying they're filling the gaps to stop illegal immigrants from entering America. They're building a fence and they want your help.,-0.5,0.5
2006,SPOK,"CNN_Cooper
","are merely being vigilant, patrolling the border, alerting authorities when they spot illegal immigrants crossing over. DONNELLY-1ph2: The vigilante word for us is now a badge of",-0.5,0.5
2006,SPOK,"CNN_Cooper
",. COOPER: Chelsea Scavenger (ph) picks up trash left behind by illegal immigrants. She finds water bottles and booties. CHELSEA-SCAVENGER-: These are booties. People who,-0.3,0.39999999999999997
2006,SPOK,"CNN_Dobbs
","supply and demand, but will not suggest that the impact of 12 million illegal immigrants in this country would have an influence on our wage levels. (CROSSTALK) DOBBS:",-0.5,0.5
2006,SPOK,"CNN_Dobbs
",country can not enforce border control without a guest worker program that allows some illegal immigrants to stay and work and others to earn eventual citizenship. Critics call that amnesty,-0.5,0.5
2006,SPOK,"CNN_Dobbs
","KOPPEL: Senator Sessions and other conservative Republicans are obviously strongly opposed to offering illegal immigrants amnesty, but a top aide to another conservative Republican suggested that if President Bush",0.07708333333333332,0.5270833333333333
2006,SPOK,"CNN_Dobbs
","compromised by someone else using them for employment purposes, more than likely mostly illegal immigrants that were here using them. That was roughly about 5 percent of the Utah",-0.025,0.6
2006,SPOK,"CNN_King
",FERGUSON: Hold on. The number two stimulant of the Mexican economy is illegal immigrants sending money home. Their own government in Mexico puts a booklet out that says,0.033333333333333326,0.5
2006,SPOK,"CNN_King
",2002 had said on his radio show that Colorado Congressman Tom Tancredo had hired illegal immigrants to do repair work on his vacation home. So when he goes out last,-0.25,0.2833333333333333
2006,SPOK,"CNN_King
","goes out last summer over saying he is going to jilt people who hire illegal immigrants, is he talking about himself? ROBERTS: Why wasn't it an issue",-0.25,0.2833333333333333
2006,SPOK,"CNN_LiveFrom
",", are rallying right now near the Capitol and so are supporters of legalizing illegal immigrants. The Minutemen traveled all the way from Los Angeles this week, along the",-0.038095238095238106,0.4785714285714286
2006,SPOK,"CNN_LiveFrom
",program would not mean amnesty. He says he supports the idea of some illegal immigrants not getting into the front of the citizenship line but getting into the back of,-0.11458333333333333,0.3958333333333333
2006,SPOK,"CNN_Zahn
","border with Mexico. But a majority do support tighter patrols, deportation of illegal immigrants and fines or jail time for people who hire them. Pittsburgh Steelers Ben Roethlisberger",-0.3,0.25
2006,SPOK,"CNN_AM
",Texas. Officials say it all may have been part of a raid on illegal immigrants. Not clear if they were being held hostage or if someone panicked and called,-0.275,0.44166666666666665
2006,SPOK,"CNN_AM
","the stand-off was part of an investigation targeting a group that had been smuggling illegal immigrants. It turned out to be a hoax, but a threatening message in the",-0.5,0.5
2006,SPOK,"CNN_AM
",Border Patrol Agent Ben Vik. He says that's when they catch most illegal immigrants crossing the border. It's life or death for some. VIK: I,0.0,0.5
2006,SPOK,"CNN_Situation
","up immigration in his campaign, saying he opposes a bipartisan Senate measure giving illegal immigrants a path to citizenship, which Democratic opponent Tammy Duckworth supports. And he's",-0.5,0.5
2006,SPOK,"CNN_Situation
","reform proposals passed by the Senate, including a path toward citizenship for many illegal immigrants. Zain Verjee is joining us now from the CNN Center in Atlanta with some",-0.03333333333333333,0.3666666666666667
2006,SPOK,"CNN_YourWorld
","Congress might be more willing to create a guest worker program, potentially giving illegal immigrants a chance to live in the U.S. legally. President Bush never convinced his own",0.1694805194805195,0.6357142857142858
2006,SPOK,"CNN_SunMorn
","a day. Nice work if you can get it. Nine, what illegal immigrants? Wasn't immigration reform supposed to be about the most important issue this year",0.25,0.75
2006,SPOK,"CNN_Presents
","That's standard. HINOJOSA: But even here, he can't escape illegal immigrants. He also can't escape the contradiction. (on-camera): You're selling homes",-0.25,0.25
2006,SPOK,"CNN_Presents
",a good chance that a lot of these homes are being built by the illegal immigrants that you don't want in your community. HERCHEK: I have kids and,0.09999999999999998,0.55
2006,SPOK,"CNN_Presents
","said, there's a lot of red tape. HINOJOSA-1voice-o: Although most illegal immigrants slip through these spot checks, Rosa wasn't so lucky. Two weeks before",0.08333333333333333,0.45833333333333337
2006,SPOK,"CNN_Dobbs
",""" And B. Walker in Connecticut writes, "" I'm greatly offended by illegal immigrants attempting to hijack the painful legacy of the civil rights movement. Illegals brand anyone",-0.1333333333333333,0.7166666666666667
2006,FIC,"Esquire
","into a ball, only four other passengers on the whole bus, possibly illegal immigrants, and he is grateful for this, and as they tear through the desert",-0.10625,0.56875
2006,FIC,"Bk:OneLastLook
","details, but I knew it had something to do with the stream of illegal immigrants flooding in from Mexico. Now, because of Jimmy, he'd accept for",-0.5,0.5
2006,MAG,"Redbook
",Wood withdraw their names as nominees for attorney general after both admit to employing illegal immigrants to care for their children. The news ignites a national conversation about nannies and,-0.22499999999999998,0.5
2006,MAG,"Atlantic
",the same inexorable law of supply and demand explains the flow of human cargo-of illegal immigrants. With an estimated 11-to-1 manufacturing wage differential between the two countries (some experts,-0.16666666666666666,0.24166666666666667
2006,MAG,"Atlantic
","one of the most crowded neighborhoods in America and is ravaged by drugs. Illegal immigrants contribute work, pay a share of taxes (which can't be refunded)",0.0,0.5
2006,MAG,"AmSpect
","'s just not happening.  #  Here at home, we are swamped by illegal immigrants and Mr. Bush basically is unconcerned. We're swamped by gang violence and nothing",-0.5,0.5
2006,MAG,"ChristCentury
","INS estimates that between 30 and 40 percent of the 11 to 14 million illegal immigrants living in the U.S. established permanent residence here by this kind of "" visa abuse",0.04999999999999999,0.7
2006,MAG,"MotherJones
","river in Laredo, a 4,625-bed, $100 million superjail is being built for illegal immigrants. It is part of a jail boom. Twenty years ago, Immigration and",-0.3,0.25
2006,MAG,"MotherJones
","UP ON SUPPLIES FOR THE DESERT CROSSING (LEFT, TOP). MOST ILLEGAL IMMIGRANTS ARE MEXICANS, BUT A GROWING NUMBER ARE FROM CENTRAL AND SOUTH AMERICA, LIKE",0.1,0.35
2006,MAG,"MotherJones
","ALTAR VALLEY (LEFT). AFTER WALKING 40 MILES THROUGH THE DESERT, ILLEGAL IMMIGRANTS ARE MET HERE BY REPRESENTATIVES OF THE COYOTES. THEY ARE TOLD TO STRIP,",-0.25,0.25
2006,MAG,"RollingStone
",put out by the national party - that accuses Wulsin of being soft on illegal immigrants. It also came after Schmidt was caught putting her name to a newspaper editorial,-0.2,0.425
2006,MAG,"WashMonth
","embraced Proposition 187, a state ballot initiative denying social services to legal and illegal immigrants. Both Wilson and Proposition 187 won, prompting House Republicans to attempt a similar",-0.06666666666666667,0.29166666666666663
2006,MAG,"TIME
","hardcopy of magazine or PDF. Where unauthorized Mexican immigrants go About 6.3 million illegal immigrants from Mexico live in the U.S., according to the Pew Hispanic Center, and",-0.1159090909090909,0.275
2006,MAG,"TIME
",CRACKING DOWN Virginia A recent bill would make it the first state to prohibit illegal immigrants from attending state colleges; a new law restricts other benefits South Carolina A bill,-0.0656986531986532,0.3669612794612795
2006,MAG,"TIME
",law requiring anyone seeking licenses for various professions to show proof of immigration status Illegal immigrants in the U.S. are largely from Mexico... Country or region of birth of illegal,-0.19642857142857142,0.48214285714285715
2006,MAG,"TIME
","in the U.S. are largely from Mexico... Country or region of birth of illegal immigrants in the U.S., March 2004 MEXICO 57% OTHER LATIN AMERICA 24% ALL OTHER 19%",-0.13392857142857142,0.41964285714285715
2006,MAG,"TIME
",received monthly in Mexico from immigrants in the U.S. Includes money from legal and illegal immigrants PROFILE OF IMMIGRATION 1 in 10 Proportion of Mexicans born in Mexico who now reside,-0.15,0.35
2006,NEWS,"Denver
","than Catholic and evangelical churches, but their leaders strongly support policies sympathetic to illegal immigrants.  #  Before tackling solutions, faith communities need to help dial down the rhetoric",0.05555555555555556,0.5244444444444444
2006,NEWS,"Denver
","he supports a federal "" guest worker "" proposal that would give millions of illegal immigrants already in the U.S. a chance to become citizens.  #  "" Immigrants are part",-0.5,0.5
2006,NEWS,"Denver
",to take a stronger stance than Ritter during the debate.  #  Melvin said illegal immigrants own and operate competing concrete companies and that they are able to underbid him for,0.1875,0.60625
2006,NEWS,"Denver
","in a campaign, and there has been a focus recently on plea-bargaining for illegal immigrants (when Ritter was Denver district attorney). There is a certain cynicism about",-0.09523809523809523,0.44047619047619047
2006,NEWS,"Denver
",their effect on his property value. But he blames a Colorado crackdown on illegal immigrants that prompted some families to cash out their home equity and others to flee to,-0.5,0.5
2006,NEWS,"Denver
","it in the past decade more than anything else. As record numbers of illegal immigrants poured across the Arizona desert in the 1990s, the city became a warehousing hub",-0.08333333333333333,0.4166666666666667
2006,NEWS,"Denver
","Rival smugglers  #  City neighborhoods are littered with "" drop houses, "" where illegal immigrants wait for transportation to cities across the country. Gunfights sometimes erupt between rival smugglers",-0.5,0.5
